21/2/2020 12:20:55
Time(ms)	Pressure(psig)	RPS	Current	Voltage
6071.00	115.13	15.86	6.10	3.30
6075.00	91.91	15.86	4.74	3.30
6080.00	109.57	15.86	5.44	3.30
6084.00	114.48	15.86	4.72	3.29
6089.00	113.87	15.86	5.52	3.30
6093.00	109.62	15.86	4.93	3.30
6098.00	103.36	15.86	5.74	3.30
6102.00	111.91	15.86	4.81	3.30
6107.00	87.52	15.86	5.42	3.30
6111.00	112.70	15.86	4.76	3.30
6116.00	101.44	15.86	5.36	3.30
6120.00	125.41	15.86	4.91	3.30
6125.00	94.30	15.86	5.61	3.30
6129.00	115.97	15.86	4.98	3.30
6134.00	104.71	15.86	5.13	3.30
6138.00	104.62	15.86	5.03	3.30
6142.00	114.66	15.86	4.70	3.30
6146.00	99.90	15.86	5.89	3.30
6151.00	118.68	15.86	4.84	3.30
6156.00	88.50	15.86	5.76	3.30
6160.00	111.35	15.86	4.86	3.30
6165.00	87.85	15.86	5.70	3.30
6169.00	112.05	15.86	4.60	3.30
6174.00	114.43	15.86	5.61	3.30
6178.00	114.71	15.86	4.68	3.30
6183.00	124.29	15.86	5.91	3.30
6187.00	94.72	15.86	4.89	3.30
6191.00	119.29	15.86	5.95	3.30
6196.00	86.68	15.86	4.74	3.29
6200.00	114.90	15.86	5.06	3.30
6204.00	107.38	15.86	5.03	3.30
6208.00	113.59	15.86	4.75	3.30
6213.00	117.51	15.86	5.96	3.30
6217.00	95.56	15.86	4.87	3.30
6222.00	115.83	15.86	6.09	3.30
6226.00	77.48	15.86	4.66	3.30
6231.00	114.48	15.86	5.79	3.30
6235.00	103.92	15.86	4.61	3.30
6240.00	118.59	15.86	5.93	3.30
6244.00	107.84	15.86	4.85	3.30
6249.00	108.82	15.86	6.01	3.30
6253.00	115.32	15.86	4.87	3.30
6258.00	94.86	15.86	5.46	3.30
6262.00	117.98	15.86	4.88	3.30
6266.00	94.48	15.86	4.94	3.30
6270.00	117.23	15.86	5.76	3.30
6274.00	111.21	15.86	4.88	3.30
6279.00	102.84	15.86	6.05	3.29
6284.00	110.37	15.86	4.79	3.30
6288.00	91.59	15.86	5.68	3.30
6293.00	117.65	15.86	4.63	3.30
6297.00	99.43	15.86	5.75	3.30
6302.00	120.55	15.86	4.79	3.30
6306.00	99.95	15.86	5.84	3.30
6311.00	113.64	15.86	4.94	3.30
6315.00	102.70	15.86	5.87	3.30
6319.00	112.42	15.86	4.75	3.30
6324.00	119.15	15.86	5.27	3.30
6328.00	98.92	15.86	4.81	3.30
6332.00	119.33	15.86	4.90	3.30
6336.00	91.73	15.86	5.89	3.30
6341.00	108.87	15.86	4.86	3.30
6346.00	90.70	15.86	5.63	3.30
6350.00	105.65	15.86	4.65	3.30
6355.00	106.39	15.86	5.33	3.30
6359.00	119.80	15.86	4.67	3.30
6364.00	117.79	15.86	5.59	3.30
6368.00	102.52	15.86	4.90	3.30
6373.00	115.32	15.86	5.52	3.30
6377.00	89.76	15.86	4.70	3.30
6381.00	112.61	15.86	5.90	3.30
6386.00	104.43	15.86	4.74	3.30
6390.00	117.84	16.13	5.53	3.30
6395.00	102.47	16.13	4.92	3.30
6399.00	111.86	16.13	5.95	3.30
6404.00	109.10	16.13	4.83	3.30
6409.00	89.34	16.13	5.74	3.30
6413.00	117.75	16.13	4.67	3.30
6418.00	94.25	16.13	5.75	3.30
6422.00	129.43	16.13	4.78	3.30
6427.00	89.67	16.13	5.93	3.29
6431.00	117.70	16.13	4.89	3.30
6436.00	106.53	16.13	5.83	3.30
6440.00	105.51	16.13	4.71	3.30
6444.00	120.18	16.13	5.61	3.30
6449.00	99.20	16.13	4.73	3.30
6453.00	125.73	16.56	5.03	3.30
6458.00	85.56	16.56	5.07	3.29
6462.00	115.41	16.56	5.34	3.30
6467.00	85.98	16.56	4.68	3.30
6471.00	106.25	16.56	5.35	3.30
6476.00	106.30	16.56	4.62	3.30
6480.00	111.21	16.56	5.21	3.30
6485.00	124.24	16.56	4.79	3.29
6489.00	103.17	16.56	5.33	3.30
6494.00	113.54	16.56	4.98	3.30
6498.00	87.94	16.56	4.85	3.30
6502.00	109.80	16.56	5.65	3.30
6507.00	104.90	16.56	4.72	3.30
6511.00	111.30	16.56	5.82	3.30
6515.00	117.56	16.56	4.86	3.30
6519.00	100.23	16.56	4.96	3.30
6524.00	116.58	16.56	5.37	3.30
6529.00	79.72	16.56	5.06	3.30
6533.00	109.90	16.56	4.69	3.30
6538.00	92.85	16.56	5.07	3.30
6542.00	116.25	16.56	4.80	3.30
6547.00	105.41	16.56	5.08	3.30
6551.00	118.45	16.56	5.04	3.30
6556.00	104.76	16.56	5.33	3.30
6560.00	100.09	16.56	5.09	3.30
6564.00	111.86	16.56	4.76	3.30
6568.00	96.63	16.56	5.90	3.30
6573.00	114.38	16.56	4.88	3.30
6577.00	98.22	16.56	5.41	3.30
6581.00	109.90	16.56	5.33	3.30
6586.00	108.50	16.56	5.08	3.30
6591.00	97.75	16.56	4.70	3.30
6595.00	107.84	16.56	5.26	3.30
6600.00	107.94	16.56	4.64	3.29
6604.00	122.84	16.56	5.19	3.29
6609.00	96.58	16.56	4.91	3.30
6613.00	122.65	16.56	5.36	3.30
6618.00	91.96	16.56	4.72	3.29
6623.00	118.87	16.56	5.66	3.30
6627.00	105.13	16.56	4.72	3.30
6631.00	113.36	16.56	5.01	3.30
6635.00	118.07	16.56	5.73	3.30
6639.00	97.01	16.56	4.86	3.30
6644.00	116.72	16.56	6.06	3.30
6649.00	78.18	16.56	4.71	3.30
6653.00	114.66	16.56	5.29	3.30
6658.00	85.09	16.56	4.73	3.30
6662.00	117.37	16.56	5.36	3.30
6667.00	114.10	16.56	4.76	3.29
6671.00	110.69	16.56	5.70	3.30
6676.00	113.31	16.56	4.85	3.30
6681.00	87.43	16.56	5.09	3.30
6685.00	118.87	16.56	4.72	3.30
6689.00	99.29	16.56	5.88	3.30
6693.00	119.76	16.56	4.87	3.30
6698.00	97.80	16.13	5.44	3.30
6702.00	111.16	16.13	4.94	3.29
6707.00	109.57	16.13	5.76	3.30
6712.00	104.90	16.13	4.69	3.30
6716.00	105.60	16.13	5.70	3.30
6721.00	110.13	16.13	4.66	3.30
6725.00	114.76	16.13	5.89	3.30
6730.00	104.99	16.13	4.79	3.29
6734.00	116.53	16.13	6.04	3.30
6739.00	90.98	16.13	4.70	3.30
6744.00	117.47	16.13	5.53	3.30
6748.00	89.76	16.13	4.69	3.30
6752.00	121.72	16.13	5.80	3.30
6756.00	114.29	16.13	4.88	3.29
6761.00	104.67	16.38	5.09	3.30
6765.00	112.23	16.38	5.06	3.30
6770.00	87.80	16.38	5.35	3.30
6775.00	112.19	16.38	4.77	3.30
6779.00	89.58	16.38	5.72	3.30
6784.00	121.16	16.38	4.77	3.30
6788.00	88.18	16.38	5.56	3.29
6793.00	119.80	16.38	4.85	3.30
6797.00	110.18	16.38	5.67	3.30
6802.00	105.65	16.38	4.73	3.30
6806.00	117.28	16.38	5.42	3.30
6811.00	97.71	16.38	4.70	3.30
6815.00	125.69	16.38	4.95	3.30
6819.00	84.81	16.38	5.57	3.30
6823.00	117.33	16.38	4.88	3.30
6827.00	99.39	16.38	5.49	3.30
6832.00	106.25	16.38	4.70	3.30
6837.00	110.37	16.38	5.78	3.30
6841.00	99.99	16.38	4.63	3.30
6846.00	118.31	16.38	5.90	3.30
6850.00	99.11	16.38	4.77	3.30
6855.00	123.17	16.38	5.94	3.30
6859.00	90.04	16.38	4.67	3.30
6864.00	112.61	16.38	5.69	3.30
6868.00	103.22	16.38	4.70	3.30
6873.00	111.30	16.38	5.56	3.30
6877.00	119.10	16.38	5.05	3.30
6881.00	100.84	16.38	5.00	3.30
6885.00	120.60	16.38	6.00	3.30
6889.00	81.50	16.38	4.73	3.30
6894.00	114.15	16.38	5.85	3.30
6899.00	94.11	16.38	4.66	3.30
6903.00	109.20	16.38	5.67	3.30
6908.00	111.81	16.38	4.73	3.30
6912.00	104.62	16.38	5.98	3.30
6917.00	116.11	16.38	4.74	3.30
6921.00	104.39	16.38	5.62	3.30
6926.00	115.18	16.38	4.76	3.30
6930.00	99.01	16.38	5.89	3.30
6934.00	114.80	16.38	4.86	3.30
6939.00	96.63	16.38	5.22	3.30
6943.00	113.64	16.38	5.26	3.30
6947.00	121.06	16.38	4.82	3.30
6951.00	85.70	16.38	5.80	3.30
6956.00	114.34	16.38	4.74	3.30
6961.00	95.88	16.38	5.70	3.30
6965.00	110.51	16.38	4.77	3.30
6969.00	92.75	16.38	5.79	3.30
6974.00	113.54	16.38	4.80	3.30
6979.00	112.98	16.38	5.85	3.30
6983.00	116.58	16.38	4.68	3.30
6988.00	105.04	15.97	5.56	3.30
6992.00	114.29	15.97	4.87	3.30
6997.00	115.36	15.97	6.00	3.30
7001.00	97.80	15.97	4.85	3.30
7005.00	119.94	15.97	5.57	3.30
7009.00	90.23	15.97	4.98	3.30
7014.00	115.22	15.97	5.27	3.30
7019.00	99.62	15.97	4.72	3.30
7023.00	111.67	15.97	5.56	3.30
7028.00	103.22	15.97	4.83	3.30
7032.00	107.19	15.97	5.46	3.30
7037.00	125.59	15.97	4.77	3.30
7041.00	87.90	15.97	5.33	3.30
7046.00	123.07	16.47	4.82	3.30
7051.00	89.16	16.47	5.81	3.30
7055.00	118.17	16.47	4.84	3.30
7059.00	103.40	16.47	5.11	3.30
7063.00	110.83	16.47	5.82	3.30
7068.00	119.47	16.47	4.82	3.29
7072.00	91.45	16.47	5.58	3.29
7076.00	119.80	16.47	4.76	3.30
7081.00	84.11	16.47	5.36	3.30
7085.00	115.27	16.47	4.85	3.30
7090.00	91.68	16.47	5.42	3.30
7094.00	111.16	16.47	4.79	3.30
7099.00	119.47	16.47	5.16	3.30
7103.00	107.38	16.47	4.73	3.30
7108.00	118.21	16.47	5.47	3.30
7112.00	104.01	15.92	4.81	3.30
7117.00	113.50	15.92	5.96	3.30
7121.00	93.73	15.92	4.96	3.30
7126.00	113.78	15.92	5.30	3.30
7130.00	105.41	15.92	5.47	3.30
7134.00	107.05	15.92	4.68	3.30
7139.00	114.48	15.92	5.45	3.30
7143.00	110.32	15.92	4.86	3.30
7148.00	109.90	15.92	5.29	3.30
7152.00	104.67	15.92	4.85	3.30
7157.00	113.68	15.92	5.71	3.29
7161.00	92.71	15.92	4.68	3.30
7166.00	115.55	15.92	5.39	3.30
7171.00	91.21	15.92	4.94	3.30
7175.00	120.18	15.92	5.04	3.30
7179.00	95.00	15.92	4.87	3.30
7184.00	115.32	15.92	6.06	3.30
7188.00	113.64	15.92	4.80	3.30
7192.00	88.88	16.10	5.27	3.30
7197.00	114.52	16.10	4.82	3.30
7202.00	91.07	16.10	5.76	3.30
7206.00	115.32	16.10	4.82	3.30
7211.00	88.92	16.10	5.87	3.30
7215.00	115.36	16.10	4.81	3.29
7220.00	101.40	16.10	5.70	3.30
7224.00	114.06	16.10	4.65	3.30
7229.00	117.56	16.10	5.85	3.30
7234.00	105.88	16.10	4.75	3.30
7238.00	121.48	16.10	5.74	3.30
7242.00	95.51	16.10	4.87	3.30
7247.00	118.82	16.10	5.68	3.30
7251.00	96.86	16.10	4.93	3.30
7255.00	115.13	16.10	4.87	3.29
7260.00	103.64	16.10	4.83	3.30
7265.00	109.71	16.10	5.35	3.30
7269.00	113.22	16.10	4.88	3.30
7274.00	98.27	16.10	5.41	3.29
7278.00	120.13	16.10	4.87	3.30
7283.00	88.41	16.10	5.12	3.30
7287.00	117.14	16.10	4.75	3.30
7292.00	97.19	16.10	5.45	3.30
7296.00	116.58	16.10	4.89	3.30
7301.00	97.94	16.10	5.17	3.30
7305.00	115.78	16.10	5.55	3.30
7309.00	113.64	16.10	4.82	3.29
7313.00	104.25	16.10	5.85	3.29
7318.00	117.42	16.10	4.81	3.30
7322.00	93.50	16.10	5.08	3.30
7326.00	112.61	16.10	4.77	3.30
7331.00	91.40	16.10	5.31	3.30
7335.00	108.45	16.10	4.82	3.30
7340.00	108.08	16.10	5.05	3.30
7344.00	111.72	16.10	4.64	3.30
7349.00	117.09	16.10	5.09	3.30
7354.00	105.32	16.10	4.72	3.30
7358.00	118.35	16.10	5.47	3.30
7362.00	91.96	16.10	5.18	3.30
7367.00	115.41	16.10	4.92	3.30
7371.00	105.04	16.10	5.91	3.30
7375.00	112.23	16.10	4.75	3.30
7379.00	114.66	16.10	5.29	3.29
7383.00	103.64	16.10	5.16	3.30
7388.00	113.12	16.10	5.02	3.30
7393.00	88.08	16.10	5.14	3.30
7397.00	107.70	16.10	5.01	3.30
7401.00	101.12	16.10	5.26	3.30
7406.00	116.39	16.10	4.71	3.30
7410.00	103.78	16.10	5.12	3.30
7415.00	118.40	16.10	4.93	3.30
7420.00	114.43	16.10	5.04	3.30
7424.00	101.16	16.10	4.85	3.30
7428.00	122.84	16.10	6.08	3.30
7432.00	83.64	16.10	4.74	3.30
7437.00	120.97	16.22	5.54	3.30
7441.00	97.38	16.22	4.71	3.30
7446.00	119.15	16.22	5.99	3.30
7451.00	98.13	16.22	4.82	3.30
7455.00	106.58	16.22	6.02	3.30
7460.00	117.84	16.22	4.75	3.29
7464.00	90.84	16.22	5.70	3.30
7469.00	127.74	16.22	4.70	3.30
7473.00	90.18	16.22	5.87	3.30
7478.00	120.83	16.22	4.86	3.30
7483.00	96.02	16.22	5.93	3.30
7487.00	110.18	16.22	4.95	3.30
7491.00	109.24	16.22	5.39	3.30
7495.00	94.30	16.22	5.06	3.30
7500.00	123.17	16.24	4.80	3.30
7504.00	102.05	16.24	5.05	3.30
7509.00	117.70	16.24	5.16	3.30
7513.00	88.18	16.24	5.02	3.30
7518.00	108.87	16.24	5.14	3.30
7522.00	102.19	16.24	4.95	3.30
7527.00	106.82	16.24	4.79	3.30
7531.00	106.63	16.24	4.97	3.30
7536.00	121.25	16.24	5.02	3.30
7541.00	112.14	16.24	5.12	3.30
7545.00	105.04	16.24	5.38	3.30
7549.00	113.45	16.24	5.61	3.30
7554.00	86.45	16.24	4.70	3.30
7558.00	114.38	16.24	5.87	3.30
7562.00	99.99	16.24	4.74	3.30
7567.00	117.23	16.24	5.82	3.30
7571.00	108.17	16.24	4.87	3.30
7576.00	109.01	16.24	5.95	3.30
7580.00	107.84	16.24	4.78	3.30
7585.00	94.11	16.24	5.54	3.30
7589.00	125.92	16.24	4.72	3.30
7594.00	90.61	16.24	5.64	3.30
7598.00	123.87	16.24	4.87	3.30
7603.00	92.99	16.24	5.90	3.30
7608.00	112.79	16.24	4.89	3.30
7612.00	110.51	16.24	5.54	3.30
7616.00	100.32	16.24	4.75	3.30
7620.00	122.46	16.24	4.89	3.30
7625.00	92.19	16.24	5.66	3.30
7629.00	120.74	16.24	4.86	3.30
7634.00	85.28	16.24	5.54	3.30
7638.00	110.65	16.24	4.88	3.30
7643.00	97.05	16.24	5.58	3.30
7647.00	106.53	16.24	4.60	3.30
7652.00	120.04	16.24	5.60	3.30
7656.00	109.06	16.24	4.72	3.30
7661.00	122.74	16.24	5.91	3.30
7665.00	106.21	16.24	4.88	3.30
7670.00	114.29	16.24	5.95	3.30
7674.00	98.59	16.24	4.73	3.30
7678.00	108.45	16.24	5.06	3.30
7682.00	114.99	16.61	5.20	3.30
7687.00	107.33	16.61	5.07	3.29
7692.00	109.38	16.61	5.03	3.30
7696.00	103.50	16.61	5.30	3.30
7701.00	111.25	16.61	4.95	3.30
7705.00	88.32	16.61	4.99	3.30
7710.00	112.33	16.61	4.85	3.30
7714.00	101.58	16.61	5.04	3.30
7719.00	126.11	16.61	4.93	3.30
7723.00	95.23	16.61	5.26	3.30
7728.00	116.02	16.61	4.88	3.30
7732.00	106.39	16.61	4.90	3.30
7737.00	105.27	16.61	5.28	3.30
7741.00	117.98	16.61	4.73	3.30
7745.00	98.59	16.61	5.84	3.30
7750.00	120.32	16.61	4.85	3.30
7754.00	89.06	16.61	5.88	3.30
7759.00	113.68	16.61	4.86	3.30
7764.00	88.46	16.61	5.74	3.30
7768.00	111.25	16.61	4.61	3.30
7773.00	117.05	16.61	5.57	3.30
7777.00	113.87	16.61	4.70	3.30
7782.00	125.22	16.61	5.70	3.29
7786.00	102.94	16.61	4.93	3.30
7791.00	120.55	16.61	6.08	3.30
7795.00	87.90	16.61	4.73	3.30
7799.00	115.92	16.61	5.28	3.30
7804.00	109.90	16.61	4.67	3.30
7808.00	113.54	16.61	4.90	3.30
7812.00	118.07	16.61	5.92	3.29
7817.00	92.94	16.61	4.86	3.30
7821.00	115.32	16.61	5.64	3.29
7826.00	79.77	16.61	4.71	3.30
7830.00	116.35	16.61	5.23	3.30
7835.00	98.08	16.61	4.73	3.30
7839.00	118.49	16.61	5.30	3.30
7844.00	111.86	16.61	5.02	3.30
7849.00	112.14	16.61	5.15	3.30
7853.00	118.07	16.61	4.82	3.30
7857.00	88.13	16.61	5.71	3.30
7861.00	118.73	16.61	4.77	3.30
7866.00	91.54	16.61	5.65	3.30
7870.00	117.14	16.61	4.91	3.30
7874.00	103.69	16.61	4.89	3.30
7879.00	106.58	16.61	5.27	3.30
7883.00	102.80	16.61	5.02	3.30
7888.00	100.56	16.61	4.68	3.30
7892.00	114.90	16.61	4.98	3.30
7897.00	109.76	16.61	4.67	3.30
7901.00	120.60	16.61	5.21	3.30
7906.00	95.37	16.61	4.88	3.30
7911.00	115.97	16.61	5.50	3.30
7915.00	103.26	16.61	5.22	3.30
7919.00	108.78	16.61	4.77	3.30
7923.00	115.74	16.61	5.82	3.30
7928.00	108.22	16.10	4.73	3.30
7932.00	111.63	16.10	5.91	3.30
7937.00	101.72	16.10	4.85	3.30
7942.00	109.66	16.10	5.66	3.30
7946.00	84.25	16.10	4.75	3.30
7951.00	117.14	16.10	4.97	3.30
7955.00	85.65	16.10	4.73	3.30
7960.00	126.20	16.10	5.33	3.30
7964.00	102.00	16.10	4.87	3.30
7969.00	113.50	16.10	5.37	3.30
7974.00	108.96	16.10	4.97	3.30
7978.00	92.89	16.10	5.47	3.30
7982.00	122.28	16.10	4.69	3.30
7986.00	86.96	16.10	5.71	3.30
7991.00	123.07	16.58	4.87	3.30
7995.00	94.02	16.58	5.73	3.30
8000.00	111.81	16.58	4.90	3.30
8005.00	99.34	16.58	5.78	3.30
8009.00	102.00	16.58	4.67	3.30
8014.00	116.95	16.58	5.71	3.30
8018.00	100.60	16.58	4.67	3.30
8023.00	128.21	16.58	5.72	3.30
8027.00	95.98	16.58	4.90	3.30
8032.00	114.99	16.58	5.82	3.30
8036.00	100.60	16.58	4.89	3.30
8040.00	106.07	16.58	4.87	3.30
8044.00	116.25	16.58	5.66	3.30
8049.00	103.64	16.58	4.72	3.30
8053.00	123.17	16.58	5.65	3.30
8057.00	87.99	16.58	5.09	3.30
8061.00	114.24	16.58	5.24	3.30
8066.00	91.07	16.58	4.75	3.30
8071.00	105.32	16.58	5.17	3.30
8075.00	110.60	16.58	4.71	3.30
8079.00	115.88	16.58	5.04	3.30
8084.00	119.15	16.58	4.99	3.30
8088.00	109.38	16.58	5.10	3.30
8093.00	115.74	16.58	5.02	3.30
8097.00	86.91	16.58	4.76	3.30
8102.00	110.13	16.58	5.72	3.30
8106.00	97.85	16.58	4.71	3.30
8110.00	114.10	16.58	5.66	3.30
8114.00	115.92	16.58	5.00	3.30
8118.00	92.52	16.58	4.91	3.30
8123.00	113.92	16.58	5.41	3.30
8128.00	83.08	16.58	4.89	3.30
8132.00	107.47	16.58	4.79	3.29
8137.00	93.36	16.58	4.89	3.30
8141.00	114.66	16.58	5.08	3.30
8146.00	113.87	16.58	4.99	3.29
8150.00	121.16	16.58	5.23	3.30
8155.00	105.41	16.58	5.13	3.30
8159.00	106.25	16.58	5.39	3.30
8163.00	113.45	16.58	4.72	3.30
8168.00	94.44	16.58	5.72	3.30
8172.00	113.07	16.58	4.88	3.30
8176.00	106.53	16.58	5.16	3.30
8180.00	108.26	16.58	5.72	3.30
8185.00	112.93	16.58	4.89	3.30
8190.00	104.48	16.58	4.91	3.30
8194.00	106.72	16.58	4.97	3.30
8199.00	102.66	16.58	4.79	3.30
8203.00	119.85	16.58	4.95	3.30
8208.00	93.78	16.58	5.09	3.30
8212.00	120.18	16.13	5.11	3.30
8217.00	87.19	16.13	4.97	3.30
8221.00	114.71	16.13	4.76	3.30
8225.00	104.15	16.13	5.63	3.30
8230.00	106.72	16.13	4.74	3.30
8234.00	116.16	16.13	5.70	3.30
8238.00	93.64	16.13	4.99	3.30
8242.00	111.63	16.13	4.95	3.30
8247.00	97.99	16.13	5.21	3.30
8252.00	111.81	16.13	5.00	3.30
8256.00	93.78	16.13	4.84	3.30
8261.00	114.38	16.13	5.01	3.30
8265.00	118.45	16.13	4.96	3.30
8270.00	106.07	16.13	5.01	3.30
8274.00	124.05	16.13	5.12	3.30
8279.00	88.46	15.73	5.17	3.30
8284.00	116.16	15.73	4.83	3.30
8288.00	89.16	15.73	4.98	3.30
8292.00	116.53	15.73	5.28	3.30
8296.00	105.65	15.73	4.83	3.30
8301.00	108.82	15.73	5.91	3.30
8305.00	117.09	15.73	4.82	3.30
8310.00	89.02	15.73	5.78	3.30
8315.00	115.08	15.73	4.68	3.30
8319.00	84.30	15.73	5.60	3.30
8323.00	116.91	15.73	4.73	3.30
8328.00	102.33	15.73	5.82	3.30
8332.00	113.45	15.73	4.83	3.30
8337.00	103.31	15.73	5.92	3.30
8342.00	108.17	15.94	4.68	3.30
8346.00	111.58	15.94	5.49	3.30
8350.00	109.15	15.94	4.70	3.30
8355.00	118.73	15.94	5.66	3.30
8359.00	97.52	15.94	4.96	3.30
8363.00	111.81	15.94	4.93	3.30
8368.00	99.06	15.94	5.35	3.30
8372.00	104.99	15.94	4.88	3.30
8377.00	97.57	15.94	4.87	3.30
8381.00	116.58	15.94	4.89	3.30
8386.00	109.01	15.94	5.33	3.30
8390.00	112.00	15.94	4.80	3.30
8395.00	119.33	15.94	5.63	3.30
8399.00	85.75	15.94	4.76	3.30
8404.00	116.86	15.94	4.97	3.30
8408.00	92.24	15.94	4.70	3.29
8412.00	121.48	15.94	5.92	3.30
8416.00	106.35	15.94	4.89	3.30
8421.00	110.97	15.94	5.14	3.30
8425.00	112.89	15.94	4.93	3.30
8430.00	84.53	15.94	5.25	3.30
8435.00	112.79	15.94	4.79	3.30
8439.00	87.19	15.94	5.48	3.30
8444.00	120.18	15.94	4.75	3.30
8448.00	94.02	15.94	5.22	3.30
8452.00	118.17	15.94	4.80	3.29
8457.00	114.10	15.94	5.20	3.30
8462.00	102.00	15.58	4.78	3.30
8466.00	112.75	15.58	5.58	3.30
8470.00	94.53	15.58	4.79	3.30
8475.00	122.37	15.58	4.92	3.30
8479.00	89.39	15.58	5.80	3.30
8483.00	114.94	15.58	4.89	3.30
8488.00	105.83	15.58	5.90	3.30
8493.00	105.65	15.58	4.65	3.30
8497.00	107.75	15.58	5.60	3.30
8502.00	104.01	15.58	4.66	3.30
8506.00	118.54	15.58	5.81	3.30
8510.00	102.24	15.58	4.75	3.30
8515.00	117.65	15.58	6.00	3.30
8520.00	95.88	15.58	4.68	3.30
8524.00	114.62	15.86	5.65	3.30
8529.00	94.20	15.86	4.77	3.30
8533.00	119.90	15.86	5.97	3.30
8537.00	105.88	15.86	4.88	3.30
8542.00	114.57	15.86	5.36	3.30
8546.00	116.86	15.86	5.40	3.30
8550.00	88.83	15.86	4.89	3.30
8555.00	109.57	15.86	4.76	3.30
8560.00	87.24	15.86	5.12	3.30
8564.00	114.57	15.86	4.92	3.30
8568.00	100.60	15.86	4.89	3.30
8573.00	120.04	15.86	5.31	3.30
8577.00	113.92	15.86	4.82	3.30
8582.00	106.58	15.86	5.13	3.30
8587.00	117.14	15.86	4.93	3.30
8591.00	97.10	15.86	5.49	3.30
8595.00	125.22	15.86	4.81	3.30
8599.00	96.82	15.86	5.49	3.30
8603.00	117.84	15.86	5.15	3.30
8608.00	108.03	15.86	5.16	3.30
8612.00	106.21	15.86	4.67	3.30
8617.00	110.60	15.86	5.25	3.30
8622.00	97.80	15.86	4.70	3.30
8626.00	121.48	15.86	5.12	3.30
8630.00	85.98	15.86	5.03	3.30
8635.00	123.26	15.86	4.98	3.29
8639.00	104.57	15.86	5.20	3.30
8644.00	112.19	16.13	4.86	3.30
8649.00	105.23	16.13	4.75	3.29
8653.00	111.35	16.13	4.79	3.29
8657.00	120.69	16.13	5.93	3.30
8661.00	88.36	16.13	0.15	3.30
