21/2/2020 12:25:35
Time(ms)	Pressure(psig)	RPS	Current	Voltage
6260.00	131.06	16.38	5.67	3.30
6265.00	126.06	16.38	5.58	3.30
6270.00	134.19	16.38	5.50	3.30
6274.00	132.56	16.38	5.91	3.30
6279.00	116.67	16.38	5.51	3.30
6284.00	132.88	16.38	6.38	3.30
6288.00	98.69	16.41	5.34	3.30
6293.00	130.59	16.41	6.38	3.30
6298.00	115.18	16.41	5.30	3.30
6302.00	134.66	16.41	6.51	3.29
6307.00	121.11	16.41	5.39	3.29
6312.00	128.58	16.41	6.67	3.29
6316.00	133.02	16.41	5.43	3.30
6321.00	113.96	16.41	6.27	3.30
6325.00	133.54	16.41	5.42	3.30
6330.00	103.92	16.41	6.12	3.30
6335.00	134.24	16.41	5.43	3.29
6339.00	107.47	16.41	5.97	3.30
6344.00	130.31	16.41	5.58	3.30
6349.00	126.44	16.41	5.68	3.30
6353.00	114.52	16.41	5.56	3.30
6358.00	131.39	16.41	5.59	3.30
6363.00	115.22	16.41	5.63	3.30
6367.00	134.89	16.41	5.53	3.30
6372.00	107.38	16.41	6.06	3.29
6377.00	131.90	16.41	5.53	3.30
6381.00	114.90	16.41	6.46	3.30
6386.00	126.34	16.41	5.36	3.30
6391.00	123.17	16.41	6.53	3.30
6395.00	128.44	16.41	5.31	3.30
6400.00	137.23	16.41	6.53	3.30
6405.00	106.91	16.41	5.48	3.30
6409.00	133.26	16.41	6.41	3.30
6414.00	103.78	16.41	5.35	3.30
6419.00	128.68	16.41	6.22	3.29
6423.00	112.00	16.41	5.30	3.30
6428.00	134.28	16.41	6.08	3.30
6433.00	132.32	16.41	5.39	3.30
6437.00	118.54	16.41	5.93	3.30
6442.00	133.30	16.41	5.49	3.30
6447.00	100.28	16.41	5.66	3.30
6451.00	131.01	16.41	5.70	3.29
6456.00	104.62	16.41	5.52	3.30
6461.00	133.86	16.41	5.86	3.30
6465.00	118.54	16.41	5.48	3.30
6470.00	128.68	16.41	6.28	3.30
6475.00	125.41	16.41	5.42	3.30
6479.00	115.55	16.41	6.19	3.30
6484.00	133.16	16.41	5.38	3.29
6489.00	116.30	16.41	6.21	3.30
6493.00	135.03	16.41	5.42	3.30
6498.00	105.74	16.41	6.56	3.30
6503.00	131.81	16.41	5.48	3.30
6507.00	113.17	16.41	6.49	3.29
6512.00	127.00	16.41	5.35	3.30
6517.00	130.17	16.41	6.36	3.30
6521.00	117.19	16.41	5.32	3.30
6526.00	135.87	16.41	6.25	3.30
6530.00	109.06	16.41	5.51	3.30
6535.00	131.71	16.41	6.11	3.30
6540.00	102.61	16.41	5.41	3.30
6545.00	130.97	16.41	5.89	3.30
6549.00	122.84	16.41	5.39	3.30
6554.00	133.77	16.41	5.71	3.30
6559.00	130.13	16.41	5.65	3.30
6563.00	121.95	16.41	5.56	3.30
6568.00	135.22	16.41	6.03	3.30
6572.00	102.61	16.41	5.37	3.30
6577.00	132.65	16.41	6.25	3.30
6582.00	110.09	16.41	5.30	3.30
6586.00	134.47	16.41	6.50	3.30
6591.00	117.93	16.41	5.38	3.30
6596.00	129.52	16.41	6.68	3.30
6600.00	132.09	16.41	5.41	3.30
6605.00	103.45	16.41	6.39	3.30
6610.00	133.91	16.41	5.41	3.30
6614.00	105.51	16.41	6.25	3.30
6619.00	134.10	16.41	5.43	3.29
6624.00	115.74	16.41	6.11	3.30
6628.00	129.66	16.41	5.46	3.30
6633.00	123.35	16.41	5.77	3.30
6638.00	119.01	16.41	5.53	3.30
6642.00	134.80	16.41	5.58	3.30
6647.00	118.73	16.41	5.64	3.30
6651.00	135.69	16.41	5.53	3.30
6656.00	104.76	16.41	6.06	3.30
6661.00	131.25	16.41	5.53	3.30
6665.00	110.97	16.41	6.36	3.30
6670.00	129.05	16.41	5.34	3.30
6675.00	128.82	16.41	6.37	3.30
6679.00	131.57	16.41	5.29	3.30
6684.00	136.95	16.41	6.62	3.30
6689.00	109.85	16.41	5.44	3.30
6693.00	133.21	16.41	6.51	3.29
6698.00	100.65	16.41	5.34	3.30
6703.00	129.38	16.41	6.20	3.30
6707.00	120.83	16.41	5.29	3.30
6712.00	134.19	16.41	5.99	3.30
6717.00	127.60	16.41	5.38	3.30
6721.00	121.67	16.41	5.91	3.30
6726.00	134.24	16.41	5.53	3.30
6731.00	104.29	16.41	5.64	3.29
6735.00	131.90	16.41	5.69	3.29
6740.00	107.80	16.41	5.49	3.30
6745.00	134.38	16.41	6.05	3.30
6749.00	115.22	16.41	5.45	3.30
6754.00	129.43	16.41	6.53	3.30
6758.00	131.20	16.41	5.38	3.30
6763.00	105.65	16.41	6.50	3.30
6768.00	133.07	16.41	5.37	3.30
6772.00	106.72	16.41	6.44	3.30
6777.00	134.10	16.41	5.44	3.30
6782.00	112.42	16.41	6.33	3.30
6786.00	130.03	16.41	5.51	3.30
6791.00	121.48	16.41	6.03	3.30
6796.00	122.37	16.41	5.36	3.30
6800.00	129.05	16.41	5.86	3.30
6805.00	120.83	16.41	5.37	3.30
6810.00	135.97	16.41	5.70	3.30
6814.00	104.39	16.41	5.86	3.30
6819.00	131.53	16.41	5.59	3.29
6823.00	112.23	16.41	6.21	3.30
6828.00	127.79	16.41	5.34	3.30
6833.00	130.50	16.41	6.38	3.30
6837.00	131.29	16.41	5.28	3.30
6842.00	135.59	16.41	6.61	3.30
6847.00	111.58	16.41	5.44	3.30
6851.00	133.02	16.41	6.61	3.30
6856.00	99.67	16.41	5.36	3.30
6861.00	129.43	16.41	6.30	3.29
6865.00	119.05	16.41	5.32	3.30
6870.00	133.49	16.41	6.09	3.30
6875.00	126.48	16.41	5.40	3.30
6879.00	123.31	16.41	5.95	3.30
6884.00	134.24	16.41	5.54	3.30
6889.00	106.77	16.41	5.60	3.29
6893.00	131.81	16.41	5.72	3.29
6898.00	106.96	16.41	5.47	3.30
6902.00	134.56	16.41	5.95	3.30
6907.00	114.29	16.41	5.47	3.30
6912.00	130.08	16.41	6.39	3.30
6916.00	131.20	16.41	5.38	3.30
6921.00	107.80	16.41	6.37	3.30
6926.00	133.82	16.41	5.33	3.30
6930.00	109.71	16.41	6.45	3.30
6935.00	134.75	16.41	5.42	3.30
6940.00	113.64	16.41	6.38	3.30
6944.00	130.78	16.41	5.51	3.30
6949.00	120.74	16.41	6.04	3.29
6954.00	122.60	16.41	5.36	3.30
6958.00	132.18	16.41	5.78	3.30
6963.00	120.78	16.41	5.33	3.30
6967.00	136.29	16.41	5.71	3.29
6972.00	104.67	16.41	5.78	3.30
6977.00	132.04	16.41	5.62	3.30
6981.00	109.43	16.41	6.15	3.30
6986.00	128.40	16.41	5.36	3.30
6991.00	127.93	16.41	6.28	3.30
6995.00	130.55	16.41	5.26	3.30
7000.00	133.63	16.41	6.61	3.30
7005.00	112.14	16.41	5.45	3.30
7009.00	131.76	16.41	6.51	3.30
7014.00	99.95	16.41	5.35	3.30
7018.00	129.47	16.41	6.21	3.30
7023.00	117.19	16.41	5.29	3.30
7028.00	131.90	16.41	6.00	3.30
7032.00	124.71	16.41	5.39	3.30
7037.00	125.59	16.41	5.92	3.30
7042.00	133.44	16.41	5.61	3.30
7046.00	98.17	16.41	5.58	3.30
7051.00	131.90	16.41	5.81	3.30
7056.00	105.83	16.41	5.43	3.30
7060.00	134.66	16.41	6.18	3.30
7065.00	124.89	16.41	5.41	3.30
7070.00	130.59	16.41	6.57	3.30
7074.00	131.11	16.41	5.38	3.30
7079.00	110.83	16.41	6.50	3.30
7084.00	132.41	16.41	5.34	3.30
7088.00	110.41	16.41	6.46	3.29
7093.00	135.50	16.41	5.40	3.30
7098.00	114.52	16.41	6.42	3.30
7102.00	130.69	16.41	5.51	3.30
7107.00	120.41	16.41	6.13	3.30
7112.00	123.91	16.41	5.39	3.29
7116.00	130.03	16.41	5.95	3.30
7121.00	123.21	16.41	5.23	3.30
7125.00	135.97	16.41	5.78	3.30
7130.00	104.43	16.41	5.67	3.30
7135.00	131.34	16.41	5.62	3.29
7139.00	108.17	16.41	6.08	3.30
7144.00	128.63	16.41	5.41	3.30
7149.00	127.04	16.41	6.13	3.30
7153.00	131.95	16.41	5.33	3.30
7158.00	132.88	16.41	6.40	3.30
7163.00	113.31	16.41	5.44	3.30
7167.00	131.90	16.41	6.74	3.30
7172.00	98.22	16.41	5.35	3.29
7177.00	131.01	16.41	6.50	3.30
7181.00	116.35	16.41	5.30	3.30
7186.00	132.65	16.41	6.34	3.30
7191.00	123.68	16.41	5.45	3.29
7195.00	125.13	16.41	6.14	3.29
7200.00	133.82	16.41	5.42	3.30
7204.00	98.17	16.41	5.72	3.30
7209.00	132.37	16.41	5.49	3.30
7214.00	104.67	16.41	5.62	3.29
7218.00	134.47	16.41	5.73	3.29
7223.00	112.51	16.41	5.53	3.30
7228.00	129.75	16.41	6.23	3.29
7232.00	129.10	16.41	5.38	3.30
7237.00	108.64	16.41	6.31	3.30
7242.00	133.40	16.41	5.33	3.30
7246.00	109.57	16.41	6.42	3.30
7251.00	134.24	16.41	5.40	3.30
7256.00	111.44	16.41	6.46	3.30
7260.00	129.99	16.41	5.51	3.30
7265.00	120.04	16.41	6.08	3.30
7269.00	123.26	16.41	5.38	3.30
7274.00	133.82	16.41	5.88	3.30
7279.00	123.45	16.41	5.23	3.30
7283.00	136.15	16.41	5.82	3.30
7288.00	104.39	16.41	5.72	3.29
7293.00	130.64	16.41	5.64	3.30
7297.00	107.05	16.41	6.07	3.30
7302.00	128.77	16.41	5.38	3.30
7307.00	126.25	16.41	6.20	3.30
7311.00	125.27	16.41	5.31	3.30
7316.00	132.04	16.41	6.54	3.30
7321.00	114.38	16.41	5.44	3.30
7325.00	131.95	16.41	6.67	3.30
7330.00	103.83	16.41	5.37	3.30
7335.00	129.57	16.41	6.42	3.30
7339.00	115.32	16.41	5.31	3.30
7344.00	133.35	16.41	6.30	3.30
7349.00	124.43	16.41	5.43	3.30
7353.00	126.86	16.41	6.18	3.29
7358.00	133.35	16.41	5.41	3.30
7362.00	98.45	16.41	5.84	3.30
7367.00	132.09	16.41	5.48	3.30
7372.00	103.92	16.41	5.65	3.30
7376.00	134.28	16.41	5.66	3.30
7381.00	112.93	16.41	5.53	3.30
7386.00	130.59	16.41	6.28	3.30
7390.00	130.03	16.41	5.39	3.30
7395.00	110.27	16.41	6.12	3.30
7400.00	132.51	16.41	5.34	3.30
7404.00	110.97	16.41	6.25	3.29
7409.00	134.19	16.41	5.39	3.30
7414.00	105.88	16.41	6.52	3.30
7418.00	129.66	16.41	5.48	3.30
7423.00	118.40	16.41	6.40	3.30
7428.00	124.85	16.41	5.38	3.30
7432.00	127.88	16.41	6.21	3.30
7437.00	124.19	16.41	5.33	3.30
7442.00	135.64	16.41	6.01	3.30
7446.00	106.44	16.41	5.49	3.30
7451.00	131.99	16.41	5.87	3.30
7455.00	105.51	16.41	5.80	3.30
7460.00	129.05	16.41	5.58	3.30
7465.00	127.23	16.41	5.76	3.30
7469.00	134.24	16.41	5.43	3.30
7474.00	133.49	16.41	6.20	3.30
7479.00	115.69	16.41	5.44	3.30
7483.00	132.79	16.41	6.66	3.30
7488.00	98.50	16.41	5.31	3.30
7493.00	130.03	16.41	6.58	3.30
7497.00	114.24	16.41	5.30	3.30
7502.00	133.35	16.41	6.37	3.30
7506.00	122.46	16.41	5.45	3.30
7511.00	126.48	16.41	6.17	3.30
7516.00	133.72	16.41	5.41	3.30
7520.00	98.13	16.41	5.83	3.30
7525.00	132.65	16.41	5.47	3.30
7530.00	104.01	16.41	5.64	3.30
7534.00	136.01	16.41	5.68	3.30
7539.00	122.14	16.41	5.49	3.30
7544.00	129.71	16.41	6.28	3.30
7548.00	128.21	16.41	5.38	3.30
7553.00	110.69	16.41	6.34	3.30
7558.00	132.70	16.41	5.35	3.30
7562.00	113.64	16.41	6.45	3.30
7567.00	134.28	16.41	5.38	3.30
7571.00	109.34	16.41	6.42	3.30
7576.00	130.03	16.41	5.50	3.30
7581.00	118.82	16.41	6.10	3.30
7585.00	124.29	16.41	5.40	3.30
7590.00	131.95	16.41	5.98	3.30
7595.00	117.28	16.41	5.24	3.30
7599.00	135.78	16.41	5.75	3.30
7604.00	105.37	16.41	5.77	3.29
7609.00	130.03	16.41	5.60	3.30
7613.00	117.14	16.41	6.23	3.30
7618.00	128.77	16.41	5.36	3.30
7622.00	126.67	16.41	6.38	3.30
7627.00	125.87	16.41	5.28	3.30
7632.00	135.45	16.41	6.62	3.30
7636.00	116.11	16.41	5.45	3.30
7641.00	132.65	16.41	6.58	3.30
7646.00	105.37	16.41	5.35	3.30
7650.00	130.03	16.41	6.25	3.30
7655.00	115.78	16.41	5.30	3.29
7660.00	133.86	16.41	6.15	3.30
7664.00	131.99	16.41	5.41	3.30
7669.00	126.30	16.41	5.95	3.30
7674.00	134.00	16.41	5.55	3.30
7678.00	98.69	16.41	5.60	3.30
7683.00	132.23	16.41	5.70	3.30
7688.00	104.39	16.41	5.47	3.30
7692.00	134.33	16.41	6.05	3.30
7697.00	123.82	16.41	5.42	3.30
7701.00	129.89	16.41	6.46	3.30
7706.00	128.21	16.41	5.37	3.30
7711.00	111.95	16.41	6.39	3.30
7715.00	132.93	16.41	5.33	3.30
7720.00	112.65	16.41	6.44	3.29
7725.00	134.98	16.41	5.37	3.30
7729.00	109.24	16.41	6.49	3.30
7734.00	129.85	16.41	5.50	3.30
7739.00	117.93	16.41	6.12	3.30
7743.00	124.38	16.41	5.41	3.30
7748.00	132.09	16.41	5.92	3.30
7753.00	113.36	16.41	5.26	3.29
7757.00	135.69	16.41	5.77	3.30
7762.00	105.23	16.41	5.64	3.30
7767.00	130.13	16.41	5.68	3.30
7771.00	104.85	16.41	5.98	3.30
7776.00	129.14	16.41	5.43	3.30
7781.00	124.57	16.41	6.01	3.30
7785.00	126.72	16.41	5.34	3.29
7790.00	131.90	16.41	6.34	3.30
7795.00	116.67	16.41	5.40	3.30
7799.00	133.02	16.41	6.71	3.30
7804.00	100.98	16.41	5.32	3.30
7808.00	130.64	16.41	6.44	3.30
7813.00	114.57	16.41	5.30	3.30
7818.00	133.72	16.41	6.29	3.30
7822.00	122.28	16.41	5.44	3.30
7827.00	126.81	16.41	6.21	3.30
7832.00	133.54	16.41	5.45	3.30
7836.00	98.31	16.41	5.92	3.30
7841.00	132.56	16.41	5.40	3.30
7846.00	103.87	16.41	5.73	3.30
7850.00	134.24	16.41	5.66	3.29
7855.00	121.48	16.41	5.55	3.30
7860.00	130.45	16.41	6.09	3.30
7864.00	127.60	16.41	5.40	3.30
7869.00	113.50	16.41	6.21	3.30
7874.00	133.72	16.41	5.33	3.30
7878.00	113.68	16.41	6.35	3.30
7883.00	135.12	16.41	5.37	3.30
7888.00	110.23	16.41	6.53	3.30
7892.00	130.97	16.41	5.47	3.30
7897.00	117.09	16.41	6.39	3.30
7902.00	125.78	16.41	5.36	3.30
7906.00	132.65	16.41	6.21	3.30
7911.00	127.79	16.41	5.30	3.30
7916.00	136.20	16.41	6.06	3.30
7920.00	106.82	16.41	5.51	3.30
7925.00	130.50	16.41	5.89	3.30
7929.00	104.48	16.41	5.73	3.30
7934.00	128.63	16.41	5.52	3.30
7939.00	125.41	16.41	5.79	3.30
7943.00	133.49	16.41	5.43	3.30
7948.00	132.09	16.41	6.14	3.30
7953.00	115.88	16.41	5.48	3.30
7957.00	133.40	16.41	6.48	3.30
7962.00	98.50	16.41	5.31	3.29
7967.00	130.41	16.41	6.49	3.30
7971.00	116.16	16.41	5.28	3.30
7976.00	133.44	16.41	6.49	3.30
7981.00	121.53	16.41	5.43	3.30
7985.00	126.72	16.41	6.36	3.30
7990.00	135.40	16.41	5.46	3.30
7995.00	108.31	16.41	6.02	3.30
7999.00	132.93	16.41	5.38	3.30
8004.00	103.64	16.41	5.81	3.30
8009.00	134.05	16.41	5.48	3.29
8013.00	109.48	16.41	5.71	3.30
8018.00	130.36	16.41	5.85	3.30
8023.00	127.79	16.41	5.52	3.30
8027.00	112.79	16.41	5.86	3.30
8032.00	134.14	16.41	5.37	3.30
8036.00	114.66	16.41	6.10	3.30
8041.00	136.06	16.41	5.37	3.30
8046.00	109.24	16.41	6.45	3.30
8050.00	130.50	16.41	5.46	3.30
8055.00	117.65	16.41	6.48	3.30
8060.00	125.03	16.41	5.35	3.30
8064.00	126.67	16.41	6.31	3.30
8069.00	126.16	16.41	5.31	3.30
8074.00	135.69	16.41	6.24	3.30
8078.00	104.95	16.41	5.51	3.30
8083.00	135.50	16.41	6.06	3.30
8088.00	106.21	16.41	5.79	3.30
8092.00	129.14	16.41	5.73	3.30
8097.00	118.68	16.41	5.53	3.30
8102.00	135.50	16.41	5.53	3.29
8106.00	132.84	16.41	5.83	3.29
8111.00	115.97	16.41	5.50	3.30
8116.00	133.40	16.41	6.39	3.30
8120.00	98.97	16.41	5.34	3.30
8125.00	130.22	16.41	6.40	3.30
8130.00	114.52	16.41	5.27	3.30
8134.00	134.10	16.41	6.56	3.30
8139.00	121.90	16.41	5.38	3.30
8144.00	126.39	16.41	6.59	3.30
8148.00	134.24	16.41	5.43	3.30
8153.00	112.09	16.41	6.23	3.30
8157.00	133.26	16.41	5.42	3.30
8162.00	103.45	16.41	6.06	3.29
8167.00	134.10	16.41	5.33	3.30
8171.00	109.29	16.41	5.81	3.30
8176.00	130.27	16.41	5.70	3.30
8181.00	129.57	16.41	5.53	3.30
8185.00	122.00	16.41	5.75	3.30
8190.00	132.13	16.41	5.43	3.30
8195.00	113.26	16.41	5.85	3.30
8199.00	134.33	16.41	5.43	3.29
8204.00	105.32	16.41	6.23	3.30
8209.00	131.48	16.41	5.46	3.30
8213.00	118.77	16.41	6.58	3.30
8218.00	128.91	16.41	5.32	3.30
8223.00	126.30	16.41	6.45	3.30
8227.00	124.10	16.41	5.31	3.30
8232.00	135.92	16.41	6.32	3.30
8237.00	113.82	16.41	5.49	3.30
8241.00	132.27	16.41	6.09	3.30
8246.00	106.30	16.41	5.55	3.30
8250.00	128.44	16.41	5.79	3.30
8255.00	115.60	16.41	5.48	3.30
8260.00	133.44	16.41	5.65	3.30
8264.00	133.26	16.41	5.72	3.29
8269.00	116.20	16.41	5.54	3.30
8274.00	134.42	16.41	6.09	3.30
8278.00	98.45	16.41	5.34	3.30
8283.00	131.76	16.41	6.24	3.30
8288.00	108.82	16.41	5.30	3.30
8292.00	135.78	16.41	6.51	3.30
8297.00	123.26	16.41	5.38	3.30
8302.00	126.30	16.41	6.62	3.30
8306.00	130.08	16.41	5.42	3.30
8311.00	110.88	16.41	6.22	3.30
8316.00	132.88	16.41	5.42	3.30
8320.00	104.06	16.41	6.09	3.30
8325.00	134.38	16.41	5.39	3.29
8330.00	110.27	16.41	5.98	3.30
8334.00	130.59	16.41	5.50	3.30
8339.00	128.86	16.41	5.69	3.30
8344.00	124.15	16.41	5.58	3.30
8348.00	133.26	16.41	5.46	3.30
8353.00	109.99	16.41	5.80	3.30
8357.00	136.15	16.41	5.42	3.30
8362.00	103.87	16.41	6.33	3.30
8367.00	130.36	16.41	5.44	3.30
8371.00	118.54	16.41	6.57	3.30
8376.00	127.56	16.41	5.30	3.30
8381.00	125.92	16.41	6.40	3.30
8385.00	123.45	16.41	5.29	3.30
8390.00	136.95	16.41	6.28	3.30
8395.00	113.64	16.41	5.48	3.30
8399.00	131.95	16.41	6.11	3.30
8404.00	106.86	16.41	5.50	3.30
8408.00	129.24	16.41	5.64	3.30
8413.00	117.14	16.41	5.66	3.30
8418.00	132.84	16.41	5.47	3.30
8422.00	132.23	16.41	6.09	3.29
8427.00	114.10	16.41	5.45	3.30
8432.00	133.07	16.41	6.53	3.30
8436.00	97.94	16.41	5.32	3.30
8441.00	129.71	16.41	6.48	3.30
8446.00	115.74	16.41	5.30	3.30
8450.00	133.44	16.41	6.53	3.30
8455.00	123.21	16.41	5.41	3.30
8460.00	125.22	16.41	6.41	3.29
8464.00	133.58	16.41	5.47	3.30
8469.00	111.02	16.41	6.05	3.30
8473.00	132.13	16.41	5.38	3.30
8478.00	105.83	16.41	5.78	3.30
8483.00	133.72	16.41	5.52	3.30
8487.00	111.02	16.41	5.62	3.30
8492.00	129.66	16.41	5.92	3.30
8497.00	129.52	16.41	5.45	3.30
8501.00	123.21	16.41	6.06	3.30
8506.00	134.80	16.41	5.35	3.30
8511.00	108.82	16.41	6.14	3.30
8515.00	134.94	16.41	5.37	3.30
8520.00	104.34	16.41	6.48	3.30
8525.00	130.17	16.41	5.45	3.29
8529.00	121.30	16.41	6.42	3.30
8534.00	122.65	16.41	5.34	3.30
8539.00	128.54	16.41	6.25	3.30
8543.00	122.56	16.41	5.30	3.30
8548.00	137.18	16.41	6.05	3.30
8553.00	111.53	16.41	5.52	3.30
8557.00	132.46	16.41	5.88	3.30
8562.00	108.03	16.41	5.76	3.30
8566.00	128.26	16.41	5.57	3.30
8571.00	116.95	16.41	5.72	3.30
8576.00	132.65	16.41	5.43	3.30
8580.00	133.12	16.41	6.12	3.30
8585.00	112.70	16.41	5.45	3.30
8590.00	133.30	16.41	6.53	3.30
8594.00	98.08	16.41	5.32	3.30
8599.00	129.43	16.41	6.51	3.30
8604.00	116.53	16.41	5.28	3.30
8608.00	134.00	16.41	6.43	3.30
8613.00	124.10	16.41	5.42	3.29
8618.00	124.43	16.41	6.33	3.30
8622.00	130.69	16.41	5.46	3.30
8627.00	107.98	16.41	6.00	3.30
8632.00	131.67	16.41	5.41	3.30
8636.00	106.02	16.41	5.90	3.30
8641.00	133.77	16.41	5.35	3.30
8646.00	113.31	16.41	5.68	3.30
8650.00	129.94	16.41	5.85	3.30
8655.00	129.89	16.41	5.43	3.30
8659.00	120.50	16.41	6.03	3.30
8664.00	133.12	16.41	5.35	3.30
8669.00	107.52	16.41	6.26	3.30
8673.00	134.75	16.41	0.37	3.30
